comparison,task_a,task_b,seed_a,seed_b,same_seed,layer,linear_cka
no_direct_relation,lis_length,components,17,17,True,embedding,0.8120028266537489
no_direct_relation,lis_length,components,17,17,True,block_01,0.24059464581419904
no_direct_relation,lis_length,components,17,17,True,block_02,0.06308270285733457
no_direct_relation,lis_length,components,17,17,True,block_03,0.05988101687266522
no_direct_relation,lis_length,components,17,17,True,block_04,0.08420138942742716
no_direct_relation,lis_length,components,17,17,True,final_norm,0.07016796929425997
no_direct_relation,lis_length,components,17,42,False,embedding,0.7691487517213148
no_direct_relation,lis_length,components,17,42,False,block_01,0.5491892053923789
no_direct_relation,lis_length,components,17,42,False,block_02,0.07626540142029599
no_direct_relation,lis_length,components,17,42,False,block_03,0.08975317760604468
no_direct_relation,lis_length,components,17,42,False,block_04,0.08177358291444428
no_direct_relation,lis_length,components,17,42,False,final_norm,0.06878711196957144
no_direct_relation,lis_length,components,17,101,False,embedding,0.8257068428086994
no_direct_relation,lis_length,components,17,101,False,block_01,0.16974233958379356
no_direct_relation,lis_length,components,17,101,False,block_02,0.07875781590463694
no_direct_relation,lis_length,components,17,101,False,block_03,0.07288023752090782
no_direct_relation,lis_length,components,17,101,False,block_04,0.10019697262361306
no_direct_relation,lis_length,components,17,101,False,final_norm,0.07659677590815765
no_direct_relation,lis_length,components,42,17,False,embedding,0.8140114741002682
no_direct_relation,lis_length,components,42,17,False,block_01,0.16362858220070625
no_direct_relation,lis_length,components,42,17,False,block_02,0.12163838457253277
no_direct_relation,lis_length,components,42,17,False,block_03,0.1332940993714211
no_direct_relation,lis_length,components,42,17,False,block_04,0.1176542976970249
no_direct_relation,lis_length,components,42,17,False,final_norm,0.10872239621538012
no_direct_relation,lis_length,components,42,42,True,embedding,0.8157718264058939
no_direct_relation,lis_length,components,42,42,True,block_01,0.36935980192180456
no_direct_relation,lis_length,components,42,42,True,block_02,0.12585828506475463
no_direct_relation,lis_length,components,42,42,True,block_03,0.15790993948873808
no_direct_relation,lis_length,components,42,42,True,block_04,0.11208755519364581
no_direct_relation,lis_length,components,42,42,True,final_norm,0.10004996419170008
no_direct_relation,lis_length,components,42,101,False,embedding,0.8203870162288194
no_direct_relation,lis_length,components,42,101,False,block_01,0.13922360155128535
no_direct_relation,lis_length,components,42,101,False,block_02,0.1302304345147376
no_direct_relation,lis_length,components,42,101,False,block_03,0.13436016020872643
no_direct_relation,lis_length,components,42,101,False,block_04,0.1270979304866162
no_direct_relation,lis_length,components,42,101,False,final_norm,0.10647078999585233
no_direct_relation,lis_length,components,101,17,False,embedding,0.8229958820010596
no_direct_relation,lis_length,components,101,17,False,block_01,0.20501786589533444
no_direct_relation,lis_length,components,101,17,False,block_02,0.09723643073464308
no_direct_relation,lis_length,components,101,17,False,block_03,0.09040524663508553
no_direct_relation,lis_length,components,101,17,False,block_04,0.06750312499456919
no_direct_relation,lis_length,components,101,17,False,final_norm,0.06014968541745901
no_direct_relation,lis_length,components,101,42,False,embedding,0.8014761367433424
no_direct_relation,lis_length,components,101,42,False,block_01,0.4862152796247722
no_direct_relation,lis_length,components,101,42,False,block_02,0.10300850311005408
no_direct_relation,lis_length,components,101,42,False,block_03,0.12305068245316993
no_direct_relation,lis_length,components,101,42,False,block_04,0.06544383026770609
no_direct_relation,lis_length,components,101,42,False,final_norm,0.057970373937840824
no_direct_relation,lis_length,components,101,101,True,embedding,0.8352768024319598
no_direct_relation,lis_length,components,101,101,True,block_01,0.21977609584432403
no_direct_relation,lis_length,components,101,101,True,block_02,0.10892281986430458
no_direct_relation,lis_length,components,101,101,True,block_03,0.09979148211529848
no_direct_relation,lis_length,components,101,101,True,block_04,0.07421698301504963
no_direct_relation,lis_length,components,101,101,True,final_norm,0.06267127029745978
no_direct_relation,lds_length,longest_increasing_run,17,17,True,embedding,0.8580845414641504
no_direct_relation,lds_length,longest_increasing_run,17,17,True,block_01,0.49959973527457807
no_direct_relation,lds_length,longest_increasing_run,17,17,True,block_02,0.4713066266510544
no_direct_relation,lds_length,longest_increasing_run,17,17,True,block_03,0.31046236968474333
no_direct_relation,lds_length,longest_increasing_run,17,17,True,block_04,0.04112260658852464
no_direct_relation,lds_length,longest_increasing_run,17,17,True,final_norm,0.04217708681680119
no_direct_relation,lds_length,longest_increasing_run,17,42,False,embedding,0.785415520021906
no_direct_relation,lds_length,longest_increasing_run,17,42,False,block_01,0.7619822553375591
no_direct_relation,lds_length,longest_increasing_run,17,42,False,block_02,0.6024643608229581
no_direct_relation,lds_length,longest_increasing_run,17,42,False,block_03,0.2701785977405273
no_direct_relation,lds_length,longest_increasing_run,17,42,False,block_04,0.06693650074090736
no_direct_relation,lds_length,longest_increasing_run,17,42,False,final_norm,0.05931359203975128
no_direct_relation,lds_length,longest_increasing_run,17,101,False,embedding,0.8018295085334243
no_direct_relation,lds_length,longest_increasing_run,17,101,False,block_01,0.7348801196311269
no_direct_relation,lds_length,longest_increasing_run,17,101,False,block_02,0.6014892744350477
no_direct_relation,lds_length,longest_increasing_run,17,101,False,block_03,0.38863510764221143
no_direct_relation,lds_length,longest_increasing_run,17,101,False,block_04,0.06454752675327351
no_direct_relation,lds_length,longest_increasing_run,17,101,False,final_norm,0.052883818258888125
no_direct_relation,lds_length,longest_increasing_run,42,17,False,embedding,0.8536825460639595
no_direct_relation,lds_length,longest_increasing_run,42,17,False,block_01,0.4645162142948543
no_direct_relation,lds_length,longest_increasing_run,42,17,False,block_02,0.6653963796350479
no_direct_relation,lds_length,longest_increasing_run,42,17,False,block_03,0.3918711650897304
no_direct_relation,lds_length,longest_increasing_run,42,17,False,block_04,0.04619155934033004
no_direct_relation,lds_length,longest_increasing_run,42,17,False,final_norm,0.050098537578998986
no_direct_relation,lds_length,longest_increasing_run,42,42,True,embedding,0.8213809601617624
no_direct_relation,lds_length,longest_increasing_run,42,42,True,block_01,0.7499081808236042
no_direct_relation,lds_length,longest_increasing_run,42,42,True,block_02,0.7781982605319322
no_direct_relation,lds_length,longest_increasing_run,42,42,True,block_03,0.3531228331452108
no_direct_relation,lds_length,longest_increasing_run,42,42,True,block_04,0.08065667539809351
no_direct_relation,lds_length,longest_increasing_run,42,42,True,final_norm,0.07417003686422821
no_direct_relation,lds_length,longest_increasing_run,42,101,False,embedding,0.8317564217434875
no_direct_relation,lds_length,longest_increasing_run,42,101,False,block_01,0.6901992696948226
no_direct_relation,lds_length,longest_increasing_run,42,101,False,block_02,0.8229068371052873
no_direct_relation,lds_length,longest_increasing_run,42,101,False,block_03,0.5062684958490996
no_direct_relation,lds_length,longest_increasing_run,42,101,False,block_04,0.07493999041316106
no_direct_relation,lds_length,longest_increasing_run,42,101,False,final_norm,0.06404933625656127
no_direct_relation,lds_length,longest_increasing_run,101,17,False,embedding,0.8592417455052074
no_direct_relation,lds_length,longest_increasing_run,101,17,False,block_01,0.47427813012467307
no_direct_relation,lds_length,longest_increasing_run,101,17,False,block_02,0.6538296177129549
no_direct_relation,lds_length,longest_increasing_run,101,17,False,block_03,0.38093613292626294
no_direct_relation,lds_length,longest_increasing_run,101,17,False,block_04,0.04262223144753428
no_direct_relation,lds_length,longest_increasing_run,101,17,False,final_norm,0.05066178840061849
no_direct_relation,lds_length,longest_increasing_run,101,42,False,embedding,0.8054018121750425
no_direct_relation,lds_length,longest_increasing_run,101,42,False,block_01,0.7437645251749254
no_direct_relation,lds_length,longest_increasing_run,101,42,False,block_02,0.7272789579497689
no_direct_relation,lds_length,longest_increasing_run,101,42,False,block_03,0.3438523786113443
no_direct_relation,lds_length,longest_increasing_run,101,42,False,block_04,0.07245087825393949
no_direct_relation,lds_length,longest_increasing_run,101,42,False,final_norm,0.07126232635820759
no_direct_relation,lds_length,longest_increasing_run,101,101,True,embedding,0.8384476272501027
no_direct_relation,lds_length,longest_increasing_run,101,101,True,block_01,0.7112703108337749
no_direct_relation,lds_length,longest_increasing_run,101,101,True,block_02,0.7808564695642795
no_direct_relation,lds_length,longest_increasing_run,101,101,True,block_03,0.4914484076543147
no_direct_relation,lds_length,longest_increasing_run,101,101,True,block_04,0.0674771261739591
no_direct_relation,lds_length,longest_increasing_run,101,101,True,final_norm,0.061250400966045684
no_direct_relation,lds_length,longest_decreasing_run,17,17,True,embedding,0.8494248587408548
no_direct_relation,lds_length,longest_decreasing_run,17,17,True,block_01,0.6675108811634564
no_direct_relation,lds_length,longest_decreasing_run,17,17,True,block_02,0.6069048528340185
no_direct_relation,lds_length,longest_decreasing_run,17,17,True,block_03,0.40545597607529493
no_direct_relation,lds_length,longest_decreasing_run,17,17,True,block_04,0.09023873210171887
no_direct_relation,lds_length,longest_decreasing_run,17,17,True,final_norm,0.09370214369467018
no_direct_relation,lds_length,longest_decreasing_run,17,42,False,embedding,0.8059647379675123
no_direct_relation,lds_length,longest_decreasing_run,17,42,False,block_01,0.6292188846175731
no_direct_relation,lds_length,longest_decreasing_run,17,42,False,block_02,0.5987534771129884
no_direct_relation,lds_length,longest_decreasing_run,17,42,False,block_03,0.44679407993454145
no_direct_relation,lds_length,longest_decreasing_run,17,42,False,block_04,0.09656954796162581
no_direct_relation,lds_length,longest_decreasing_run,17,42,False,final_norm,0.09508979892247815
no_direct_relation,lds_length,longest_decreasing_run,17,101,False,embedding,0.8137546338378845
no_direct_relation,lds_length,longest_decreasing_run,17,101,False,block_01,0.7198505516500303
no_direct_relation,lds_length,longest_decreasing_run,17,101,False,block_02,0.6139157404228028
no_direct_relation,lds_length,longest_decreasing_run,17,101,False,block_03,0.4655615182134408
no_direct_relation,lds_length,longest_decreasing_run,17,101,False,block_04,0.10611360168071822
no_direct_relation,lds_length,longest_decreasing_run,17,101,False,final_norm,0.09036008012482413
no_direct_relation,lds_length,longest_decreasing_run,42,17,False,embedding,0.8540545730297407
no_direct_relation,lds_length,longest_decreasing_run,42,17,False,block_01,0.6995505277327756
no_direct_relation,lds_length,longest_decreasing_run,42,17,False,block_02,0.743091832514352
no_direct_relation,lds_length,longest_decreasing_run,42,17,False,block_03,0.4556924593485377
no_direct_relation,lds_length,longest_decreasing_run,42,17,False,block_04,0.1020463269371872
no_direct_relation,lds_length,longest_decreasing_run,42,17,False,final_norm,0.10636641158489571
no_direct_relation,lds_length,longest_decreasing_run,42,42,True,embedding,0.8297912754605659
no_direct_relation,lds_length,longest_decreasing_run,42,42,True,block_01,0.6373772774113464
no_direct_relation,lds_length,longest_decreasing_run,42,42,True,block_02,0.7756948589812962
no_direct_relation,lds_length,longest_decreasing_run,42,42,True,block_03,0.5436004224328399
no_direct_relation,lds_length,longest_decreasing_run,42,42,True,block_04,0.11026366964675499
no_direct_relation,lds_length,longest_decreasing_run,42,42,True,final_norm,0.11134815966208159
no_direct_relation,lds_length,longest_decreasing_run,42,101,False,embedding,0.8614829819100233
no_direct_relation,lds_length,longest_decreasing_run,42,101,False,block_01,0.6311360629559194
no_direct_relation,lds_length,longest_decreasing_run,42,101,False,block_02,0.8017363075010466
no_direct_relation,lds_length,longest_decreasing_run,42,101,False,block_03,0.5846999581680576
no_direct_relation,lds_length,longest_decreasing_run,42,101,False,block_04,0.11812773521329221
no_direct_relation,lds_length,longest_decreasing_run,42,101,False,final_norm,0.10369956617364288
no_direct_relation,lds_length,longest_decreasing_run,101,17,False,embedding,0.8562102522103916
no_direct_relation,lds_length,longest_decreasing_run,101,17,False,block_01,0.6639752937033546
no_direct_relation,lds_length,longest_decreasing_run,101,17,False,block_02,0.6870561281318223
no_direct_relation,lds_length,longest_decreasing_run,101,17,False,block_03,0.4405036852850982
no_direct_relation,lds_length,longest_decreasing_run,101,17,False,block_04,0.09019253164235107
no_direct_relation,lds_length,longest_decreasing_run,101,17,False,final_norm,0.09821101640923571
no_direct_relation,lds_length,longest_decreasing_run,101,42,False,embedding,0.8210783108338093
no_direct_relation,lds_length,longest_decreasing_run,101,42,False,block_01,0.612093108960494
no_direct_relation,lds_length,longest_decreasing_run,101,42,False,block_02,0.7003232758733525
no_direct_relation,lds_length,longest_decreasing_run,101,42,False,block_03,0.530282976621006
no_direct_relation,lds_length,longest_decreasing_run,101,42,False,block_04,0.09861385407513318
no_direct_relation,lds_length,longest_decreasing_run,101,42,False,final_norm,0.10651711786860513
no_direct_relation,lds_length,longest_decreasing_run,101,101,True,embedding,0.8718056352115594
no_direct_relation,lds_length,longest_decreasing_run,101,101,True,block_01,0.6557768365992012
no_direct_relation,lds_length,longest_decreasing_run,101,101,True,block_02,0.7709369255956202
no_direct_relation,lds_length,longest_decreasing_run,101,101,True,block_03,0.5721829312027777
no_direct_relation,lds_length,longest_decreasing_run,101,101,True,block_04,0.10103098305147384
no_direct_relation,lds_length,longest_decreasing_run,101,101,True,final_norm,0.09500743177568104
no_direct_relation,lds_length,left_to_right_maxima,17,17,True,embedding,0.7312864739781558
no_direct_relation,lds_length,left_to_right_maxima,17,17,True,block_01,0.26604970459666355
no_direct_relation,lds_length,left_to_right_maxima,17,17,True,block_02,0.21362940800110827
no_direct_relation,lds_length,left_to_right_maxima,17,17,True,block_03,0.11578945922947578
no_direct_relation,lds_length,left_to_right_maxima,17,17,True,block_04,0.03222568184355306
no_direct_relation,lds_length,left_to_right_maxima,17,17,True,final_norm,0.03250913092295213
no_direct_relation,lds_length,left_to_right_maxima,17,42,False,embedding,0.7354372240581828
no_direct_relation,lds_length,left_to_right_maxima,17,42,False,block_01,0.281845929299417
no_direct_relation,lds_length,left_to_right_maxima,17,42,False,block_02,0.242290077845798
no_direct_relation,lds_length,left_to_right_maxima,17,42,False,block_03,0.128648345553057
no_direct_relation,lds_length,left_to_right_maxima,17,42,False,block_04,0.03497593576876682
no_direct_relation,lds_length,left_to_right_maxima,17,42,False,final_norm,0.03589911984926918
no_direct_relation,lds_length,left_to_right_maxima,17,101,False,embedding,0.7543581418124332
no_direct_relation,lds_length,left_to_right_maxima,17,101,False,block_01,0.16125406696583117
no_direct_relation,lds_length,left_to_right_maxima,17,101,False,block_02,0.13445411657476075
no_direct_relation,lds_length,left_to_right_maxima,17,101,False,block_03,0.06671985655015497
no_direct_relation,lds_length,left_to_right_maxima,17,101,False,block_04,0.0244609769233105
no_direct_relation,lds_length,left_to_right_maxima,17,101,False,final_norm,0.02402394390935845
no_direct_relation,lds_length,left_to_right_maxima,42,17,False,embedding,0.7020965779311684
no_direct_relation,lds_length,left_to_right_maxima,42,17,False,block_01,0.28488166137590126
no_direct_relation,lds_length,left_to_right_maxima,42,17,False,block_02,0.2841024272714586
no_direct_relation,lds_length,left_to_right_maxima,42,17,False,block_03,0.14653728178274672
no_direct_relation,lds_length,left_to_right_maxima,42,17,False,block_04,0.038995063737096915
no_direct_relation,lds_length,left_to_right_maxima,42,17,False,final_norm,0.039100586440972175
no_direct_relation,lds_length,left_to_right_maxima,42,42,True,embedding,0.7301364471201702
no_direct_relation,lds_length,left_to_right_maxima,42,42,True,block_01,0.294540645646808
no_direct_relation,lds_length,left_to_right_maxima,42,42,True,block_02,0.3302997266969794
no_direct_relation,lds_length,left_to_right_maxima,42,42,True,block_03,0.15499823975343083
no_direct_relation,lds_length,left_to_right_maxima,42,42,True,block_04,0.040353674691698836
no_direct_relation,lds_length,left_to_right_maxima,42,42,True,final_norm,0.04155054035977701
no_direct_relation,lds_length,left_to_right_maxima,42,101,False,embedding,0.7707968952675205
no_direct_relation,lds_length,left_to_right_maxima,42,101,False,block_01,0.16510181537432095
no_direct_relation,lds_length,left_to_right_maxima,42,101,False,block_02,0.1560886019211844
no_direct_relation,lds_length,left_to_right_maxima,42,101,False,block_03,0.09451925383664575
no_direct_relation,lds_length,left_to_right_maxima,42,101,False,block_04,0.03215137796303776
no_direct_relation,lds_length,left_to_right_maxima,42,101,False,final_norm,0.031113900896605033
no_direct_relation,lds_length,left_to_right_maxima,101,17,False,embedding,0.7214640655591271
no_direct_relation,lds_length,left_to_right_maxima,101,17,False,block_01,0.2833994635019005
no_direct_relation,lds_length,left_to_right_maxima,101,17,False,block_02,0.2716500736274556
no_direct_relation,lds_length,left_to_right_maxima,101,17,False,block_03,0.143916534937633
no_direct_relation,lds_length,left_to_right_maxima,101,17,False,block_04,0.03626717025974224
no_direct_relation,lds_length,left_to_right_maxima,101,17,False,final_norm,0.040785463307336234
no_direct_relation,lds_length,left_to_right_maxima,101,42,False,embedding,0.7395526589424603
no_direct_relation,lds_length,left_to_right_maxima,101,42,False,block_01,0.2936905599617248
no_direct_relation,lds_length,left_to_right_maxima,101,42,False,block_02,0.3096155278708966
no_direct_relation,lds_length,left_to_right_maxima,101,42,False,block_03,0.15390752397556923
no_direct_relation,lds_length,left_to_right_maxima,101,42,False,block_04,0.03901167806226313
no_direct_relation,lds_length,left_to_right_maxima,101,42,False,final_norm,0.04345198624215761
no_direct_relation,lds_length,left_to_right_maxima,101,101,True,embedding,0.7792628313527737
no_direct_relation,lds_length,left_to_right_maxima,101,101,True,block_01,0.16298380396857698
no_direct_relation,lds_length,left_to_right_maxima,101,101,True,block_02,0.1394376840070301
no_direct_relation,lds_length,left_to_right_maxima,101,101,True,block_03,0.08733521127405018
no_direct_relation,lds_length,left_to_right_maxima,101,101,True,block_04,0.026432541020535345
no_direct_relation,lds_length,left_to_right_maxima,101,101,True,final_norm,0.027741796118956843
no_direct_relation,lds_length,left_to_right_minima,17,17,True,embedding,0.8130674691493908
no_direct_relation,lds_length,left_to_right_minima,17,17,True,block_01,0.203302086476165
no_direct_relation,lds_length,left_to_right_minima,17,17,True,block_02,0.1700743033878975
no_direct_relation,lds_length,left_to_right_minima,17,17,True,block_03,0.19684408376834797
no_direct_relation,lds_length,left_to_right_minima,17,17,True,block_04,0.09044321031124074
no_direct_relation,lds_length,left_to_right_minima,17,17,True,final_norm,0.08298440597386868
no_direct_relation,lds_length,left_to_right_minima,17,42,False,embedding,0.7858632428502875
no_direct_relation,lds_length,left_to_right_minima,17,42,False,block_01,0.22539609214728368
no_direct_relation,lds_length,left_to_right_minima,17,42,False,block_02,0.14835991432457513
no_direct_relation,lds_length,left_to_right_minima,17,42,False,block_03,0.1474138077864794
no_direct_relation,lds_length,left_to_right_minima,17,42,False,block_04,0.05285541364438133
no_direct_relation,lds_length,left_to_right_minima,17,42,False,final_norm,0.04999936553769093
no_direct_relation,lds_length,left_to_right_minima,17,101,False,embedding,0.7609064502568855
no_direct_relation,lds_length,left_to_right_minima,17,101,False,block_01,0.09462185433753716
no_direct_relation,lds_length,left_to_right_minima,17,101,False,block_02,0.15671935394803577
no_direct_relation,lds_length,left_to_right_minima,17,101,False,block_03,0.17686395212575867
no_direct_relation,lds_length,left_to_right_minima,17,101,False,block_04,0.06791059739238123
no_direct_relation,lds_length,left_to_right_minima,17,101,False,final_norm,0.06063492136402475
no_direct_relation,lds_length,left_to_right_minima,42,17,False,embedding,0.7691302648776028
no_direct_relation,lds_length,left_to_right_minima,42,17,False,block_01,0.1977811051780185
no_direct_relation,lds_length,left_to_right_minima,42,17,False,block_02,0.23661179853085684
no_direct_relation,lds_length,left_to_right_minima,42,17,False,block_03,0.21463236412910378
no_direct_relation,lds_length,left_to_right_minima,42,17,False,block_04,0.09316345105568491
no_direct_relation,lds_length,left_to_right_minima,42,17,False,final_norm,0.09215751236918777
no_direct_relation,lds_length,left_to_right_minima,42,42,True,embedding,0.7894855367984898
no_direct_relation,lds_length,left_to_right_minima,42,42,True,block_01,0.18680506086770382
no_direct_relation,lds_length,left_to_right_minima,42,42,True,block_02,0.1969047748352491
no_direct_relation,lds_length,left_to_right_minima,42,42,True,block_03,0.17037415969217698
no_direct_relation,lds_length,left_to_right_minima,42,42,True,block_04,0.062432086289846984
no_direct_relation,lds_length,left_to_right_minima,42,42,True,final_norm,0.058509462567159644
no_direct_relation,lds_length,left_to_right_minima,42,101,False,embedding,0.764651758489312
no_direct_relation,lds_length,left_to_right_minima,42,101,False,block_01,0.11840339078616166
no_direct_relation,lds_length,left_to_right_minima,42,101,False,block_02,0.1647554443943501
no_direct_relation,lds_length,left_to_right_minima,42,101,False,block_03,0.21208737136484515
no_direct_relation,lds_length,left_to_right_minima,42,101,False,block_04,0.08492045558168186
no_direct_relation,lds_length,left_to_right_minima,42,101,False,final_norm,0.07336707663421836
no_direct_relation,lds_length,left_to_right_minima,101,17,False,embedding,0.7827369588389352
no_direct_relation,lds_length,left_to_right_minima,101,17,False,block_01,0.2083551407062382
no_direct_relation,lds_length,left_to_right_minima,101,17,False,block_02,0.2539344984635287
no_direct_relation,lds_length,left_to_right_minima,101,17,False,block_03,0.21749697552133573
no_direct_relation,lds_length,left_to_right_minima,101,17,False,block_04,0.0862377659713387
no_direct_relation,lds_length,left_to_right_minima,101,17,False,final_norm,0.08707581262747216
no_direct_relation,lds_length,left_to_right_minima,101,42,False,embedding,0.8023220381596943
no_direct_relation,lds_length,left_to_right_minima,101,42,False,block_01,0.18785254882234786
no_direct_relation,lds_length,left_to_right_minima,101,42,False,block_02,0.20821680826568725
no_direct_relation,lds_length,left_to_right_minima,101,42,False,block_03,0.15753263661214226
no_direct_relation,lds_length,left_to_right_minima,101,42,False,block_04,0.05380269823218443
no_direct_relation,lds_length,left_to_right_minima,101,42,False,final_norm,0.05422913460456488
no_direct_relation,lds_length,left_to_right_minima,101,101,True,embedding,0.779314334635485
no_direct_relation,lds_length,left_to_right_minima,101,101,True,block_01,0.11019145168805475
no_direct_relation,lds_length,left_to_right_minima,101,101,True,block_02,0.20441512460171402
no_direct_relation,lds_length,left_to_right_minima,101,101,True,block_03,0.2023507773460696
no_direct_relation,lds_length,left_to_right_minima,101,101,True,block_04,0.07183411043508756
no_direct_relation,lds_length,left_to_right_minima,101,101,True,final_norm,0.07434314408561458
no_direct_relation,lds_length,global_descents,17,17,True,embedding,0.698611390669185
no_direct_relation,lds_length,global_descents,17,17,True,block_01,0.20300325903250174
no_direct_relation,lds_length,global_descents,17,17,True,block_02,0.19901831900515488
no_direct_relation,lds_length,global_descents,17,17,True,block_03,0.11077578544727801
no_direct_relation,lds_length,global_descents,17,17,True,block_04,0.04854540539155455
no_direct_relation,lds_length,global_descents,17,17,True,final_norm,0.043337105220766406
no_direct_relation,lds_length,global_descents,17,42,False,embedding,0.6911896252440417
no_direct_relation,lds_length,global_descents,17,42,False,block_01,0.12059491669678347
no_direct_relation,lds_length,global_descents,17,42,False,block_02,0.1353057030210146
no_direct_relation,lds_length,global_descents,17,42,False,block_03,0.09283071862540007
no_direct_relation,lds_length,global_descents,17,42,False,block_04,0.03359105017619977
no_direct_relation,lds_length,global_descents,17,42,False,final_norm,0.021202885137085997
no_direct_relation,lds_length,global_descents,17,101,False,embedding,0.6430963139274489
no_direct_relation,lds_length,global_descents,17,101,False,block_01,0.07866306904663836
no_direct_relation,lds_length,global_descents,17,101,False,block_02,0.09162760318552285
no_direct_relation,lds_length,global_descents,17,101,False,block_03,0.06701229415855994
no_direct_relation,lds_length,global_descents,17,101,False,block_04,0.022677258319286818
no_direct_relation,lds_length,global_descents,17,101,False,final_norm,0.01947476748243936
no_direct_relation,lds_length,global_descents,42,17,False,embedding,0.6648410162711829
no_direct_relation,lds_length,global_descents,42,17,False,block_01,0.229043545289491
no_direct_relation,lds_length,global_descents,42,17,False,block_02,0.19661975324283254
no_direct_relation,lds_length,global_descents,42,17,False,block_03,0.13467170452075997
no_direct_relation,lds_length,global_descents,42,17,False,block_04,0.07111839567395586
no_direct_relation,lds_length,global_descents,42,17,False,final_norm,0.054174875153258535
no_direct_relation,lds_length,global_descents,42,42,True,embedding,0.6720964858781979
no_direct_relation,lds_length,global_descents,42,42,True,block_01,0.13107136706222786
no_direct_relation,lds_length,global_descents,42,42,True,block_02,0.182107955872755
no_direct_relation,lds_length,global_descents,42,42,True,block_03,0.16328384577327926
no_direct_relation,lds_length,global_descents,42,42,True,block_04,0.04809602749906421
no_direct_relation,lds_length,global_descents,42,42,True,final_norm,0.026730734497779643
no_direct_relation,lds_length,global_descents,42,101,False,embedding,0.6132993549519656
no_direct_relation,lds_length,global_descents,42,101,False,block_01,0.09547163410998723
no_direct_relation,lds_length,global_descents,42,101,False,block_02,0.11430976231714722
no_direct_relation,lds_length,global_descents,42,101,False,block_03,0.08667417789830324
no_direct_relation,lds_length,global_descents,42,101,False,block_04,0.028715701470756663
no_direct_relation,lds_length,global_descents,42,101,False,final_norm,0.0234087390684808
no_direct_relation,lds_length,global_descents,101,17,False,embedding,0.6629272349536338
no_direct_relation,lds_length,global_descents,101,17,False,block_01,0.2315173964447233
no_direct_relation,lds_length,global_descents,101,17,False,block_02,0.21667181468940944
no_direct_relation,lds_length,global_descents,101,17,False,block_03,0.1270403833721516
no_direct_relation,lds_length,global_descents,101,17,False,block_04,0.06288105480427084
no_direct_relation,lds_length,global_descents,101,17,False,final_norm,0.053965589165877285
no_direct_relation,lds_length,global_descents,101,42,False,embedding,0.6766807183071731
no_direct_relation,lds_length,global_descents,101,42,False,block_01,0.14285398622360887
no_direct_relation,lds_length,global_descents,101,42,False,block_02,0.21308935091513975
no_direct_relation,lds_length,global_descents,101,42,False,block_03,0.1604723285492888
no_direct_relation,lds_length,global_descents,101,42,False,block_04,0.043522121087221956
no_direct_relation,lds_length,global_descents,101,42,False,final_norm,0.030207476186878215
no_direct_relation,lds_length,global_descents,101,101,True,embedding,0.6272046885950817
no_direct_relation,lds_length,global_descents,101,101,True,block_01,0.08915715167633662
no_direct_relation,lds_length,global_descents,101,101,True,block_02,0.09967445698782447
no_direct_relation,lds_length,global_descents,101,101,True,block_03,0.08369594642965908
no_direct_relation,lds_length,global_descents,101,101,True,block_04,0.025214490981109595
no_direct_relation,lds_length,global_descents,101,101,True,final_norm,0.02452040575449735
no_direct_relation,lds_length,components,17,17,True,embedding,0.8067056830577497
no_direct_relation,lds_length,components,17,17,True,block_01,0.33885532098241344
no_direct_relation,lds_length,components,17,17,True,block_02,0.10113679866874642
no_direct_relation,lds_length,components,17,17,True,block_03,0.0717934759836173
no_direct_relation,lds_length,components,17,17,True,block_04,0.033819137558417964
no_direct_relation,lds_length,components,17,17,True,final_norm,0.02860279896036038
no_direct_relation,lds_length,components,17,42,False,embedding,0.7811179861455154
no_direct_relation,lds_length,components,17,42,False,block_01,0.5021426962161101
no_direct_relation,lds_length,components,17,42,False,block_02,0.10152990959630061
no_direct_relation,lds_length,components,17,42,False,block_03,0.09410148900216689
no_direct_relation,lds_length,components,17,42,False,block_04,0.031560600293754695
no_direct_relation,lds_length,components,17,42,False,final_norm,0.025534170787392375
no_direct_relation,lds_length,components,17,101,False,embedding,0.8186604590265388
no_direct_relation,lds_length,components,17,101,False,block_01,0.34690726427015733
no_direct_relation,lds_length,components,17,101,False,block_02,0.13123979367271513
no_direct_relation,lds_length,components,17,101,False,block_03,0.08282964449515996
no_direct_relation,lds_length,components,17,101,False,block_04,0.03852340659315505
no_direct_relation,lds_length,components,17,101,False,final_norm,0.02920495703440671
no_direct_relation,lds_length,components,42,17,False,embedding,0.7818658158527301
no_direct_relation,lds_length,components,42,17,False,block_01,0.39043271167977617
no_direct_relation,lds_length,components,42,17,False,block_02,0.12186563157808905
no_direct_relation,lds_length,components,42,17,False,block_03,0.11378175099307691
no_direct_relation,lds_length,components,42,17,False,block_04,0.04839411374244107
no_direct_relation,lds_length,components,42,17,False,final_norm,0.03731726445207313
no_direct_relation,lds_length,components,42,42,True,embedding,0.7784646015222408
no_direct_relation,lds_length,components,42,42,True,block_01,0.4122919398746556
no_direct_relation,lds_length,components,42,42,True,block_02,0.1306529621554123
no_direct_relation,lds_length,components,42,42,True,block_03,0.14429200366968387
no_direct_relation,lds_length,components,42,42,True,block_04,0.044600186696129994
no_direct_relation,lds_length,components,42,42,True,final_norm,0.03311272933882731
no_direct_relation,lds_length,components,42,101,False,embedding,0.7983014495396866
no_direct_relation,lds_length,components,42,101,False,block_01,0.4849099127291143
no_direct_relation,lds_length,components,42,101,False,block_02,0.15618592663248038
